concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
36305461,36305461,Mapped from,2018-06-15,2099-12-31,
36305461,36305461,Maps to,2018-06-15,2099-12-31,
36305461,45876067,Is a,1970-01-01,2099-12-31,
36305910,36305910,Mapped from,2018-06-15,2099-12-31,
36305910,36305910,Maps to,2018-06-15,2099-12-31,
36305910,45876067,Is a,1970-01-01,2099-12-31,
36370459,19020053,SPL - RxNorm,2020-11-08,2099-12-31,
36370497,19020053,SPL - RxNorm,2020-11-08,2099-12-31,
36371314,19020053,SPL - RxNorm,2020-10-25,2099-12-31,
36393699,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
36511947,19020053,SPL - RxNorm,2019-11-10,2099-12-31,
36511948,19020053,SPL - RxNorm,2019-11-10,2099-12-31,
36600022,19020053,SPL - RxNorm,2019-11-10,2099-12-31,
36600197,19020053,SPL - RxNorm,2019-11-10,2099-12-31,
36696066,19078106,SPL - RxNorm,2019-10-13,2099-12-31,
36696173,19020053,SPL - RxNorm,2019-10-13,2099-12-31,
36700423,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
36700487,19041324,SPL - RxNorm,1970-01-01,2099-12-31,
1962170,19020053,SPL - RxNorm,2022-02-20,2099-12-31,
19020053,1962170,RxNorm - SPL,2022-02-20,2099-12-31,
1979638,19020053,SPL - RxNorm,2022-03-15,2099-12-31,
19020053,1979638,RxNorm - SPL,2022-03-15,2099-12-31,
36131611,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
19020053,36131611,RxNorm - SPL,1970-01-01,2099-12-31,
36917154,19080128,SPL - RxNorm,2020-04-12,2099-12-31,
36981377,19020053,SPL - RxNorm,2020-05-10,2099-12-31,
37020258,37020258,Mapped from,2019-06-21,2099-12-31,
37020258,37020258,Maps to,2019-06-21,2099-12-31,
37020258,40759918,Panel contains,1970-01-01,2099-12-31,
37020325,37020325,Mapped from,2019-06-21,2099-12-31,
37020325,37020325,Maps to,2019-06-21,2099-12-31,
37020325,45876067,Is a,1970-01-01,2099-12-31,
37020470,37020470,Mapped from,2019-06-21,2099-12-31,
37020470,37020470,Maps to,2019-06-21,2099-12-31,
37020585,37020585,Mapped from,2019-06-21,2099-12-31,
37020585,37020585,Maps to,2019-06-21,2099-12-31,
37020585,37020846,Panel contains,1970-01-01,2099-12-31,
37020585,40758030,Panel contains,1970-01-01,2099-12-31,
37020719,37020719,Mapped from,2019-06-21,2099-12-31,
37020719,37020719,Maps to,2019-06-21,2099-12-31,
37020719,45876067,Is a,1970-01-01,2099-12-31,
37020730,37020730,Mapped from,2019-06-21,2099-12-31,
37020730,37020730,Maps to,2019-06-21,2099-12-31,
37020774,37020774,Mapped from,2019-06-21,2099-12-31,
37020774,37020774,Maps to,2019-06-21,2099-12-31,
37020846,37020585,Contained in panel,1970-01-01,2099-12-31,
37020846,37020846,Mapped from,2019-06-21,2099-12-31,
37020846,37020846,Maps to,2019-06-21,2099-12-31,
37021246,37021246,Mapped from,2019-06-21,2099-12-31,
37021246,37021246,Maps to,2019-06-21,2099-12-31,
37021246,45876067,Is a,1970-01-01,2099-12-31,
37021367,37021367,Mapped from,2019-06-21,2099-12-31,
37021367,37021367,Maps to,2019-06-21,2099-12-31,
37023425,40786227,Subsumes,1970-01-01,2099-12-31,
37023425,40796098,Subsumes,1970-01-01,2099-12-31,
37024320,3026863,Subsumes,1970-01-01,2099-12-31,
37027885,3027114,Subsumes,1970-01-01,2099-12-31,
37027971,3049512,Subsumes,1970-01-01,2099-12-31,
37028472,40761829,Subsumes,1970-01-01,2099-12-31,
37028692,3048927,Subsumes,1970-01-01,2099-12-31,
37029419,40760809,Subsumes,1970-01-01,2099-12-31,
37032269,37053828,Subsumes,1970-01-01,2099-12-31,
37032269,40786227,Subsumes,1970-01-01,2099-12-31,
37032269,40796098,Subsumes,1970-01-01,2099-12-31,
37035033,3007070,Subsumes,1970-01-01,2099-12-31,
37035301,37069265,Subsumes,1970-01-01,2099-12-31,
37039051,3052062,Subsumes,1970-01-01,2099-12-31,
37043844,40758558,Subsumes,1970-01-01,2099-12-31,
37069265,37035301,Is a,1970-01-01,2099-12-31,
1115171,772989,RxNorm - SPL,2020-01-12,2099-12-31,
1115171,1186547,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,1202494,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,1370293,RxNorm - SPL,2019-02-10,2099-12-31,
1115171,1526602,RxNorm - SPL,2020-01-12,2099-12-31,
1115171,1563758,RxNorm - SPL,2019-03-10,2099-12-31,
1115171,2514730,RxNorm - SPL,2020-01-12,2099-12-31,
1115171,35507611,RxNorm - SPL,2018-11-25,2099-12-31,
1115171,35508270,RxNorm - SPL,2018-12-09,2099-12-31,
1115171,36103201,RxNorm - SPL,2019-08-18,2099-12-31,
1115171,36103251,RxNorm - SPL,2019-08-18,2099-12-31,
1115171,36107157,RxNorm - SPL,2019-11-10,2099-12-31,
1115171,37283382,RxNorm - SPL,2020-07-12,2099-12-31,
1115171,42642943,RxNorm - SPL,2020-04-12,2099-12-31,
1115171,42662344,RxNorm - SPL,2020-03-08,2099-12-31,
1115171,42808448,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,44339798,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,44344082,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,44346320,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,44349429,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,44352386,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,44352915,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,44353736,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,44360243,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,44361403,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45623247,Mapped from,1970-01-01,2099-12-31,
1115171,45623247,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45626222,Mapped from,2013-10-07,2099-12-31,
1115171,45626222,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45629141,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45629377,Mapped from,2013-10-07,2099-12-31,
1115171,45629377,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45633826,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45636477,Mapped from,1970-01-01,2099-12-31,
1115171,45636477,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45644362,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45647406,Mapped from,1970-01-01,2099-12-31,
1115171,45647406,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45647462,Mapped from,1970-01-01,2099-12-31,
1115171,45647462,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45648258,Mapped from,1970-01-01,2099-12-31,
1115171,45648258,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45650046,Mapped from,1970-01-01,2099-12-31,
1115171,45650046,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45654552,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45655047,Mapped from,1970-01-01,2099-12-31,
1115171,45655047,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45655059,Mapped from,1970-01-01,2099-12-31,
1115171,45655059,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45656270,Mapped from,1970-01-01,2099-12-31,
1115171,45656270,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45660336,Mapped from,1970-01-01,2099-12-31,
1115171,45660336,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45661668,Mapped from,1970-01-01,2099-12-31,
1115171,45661668,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45664881,Mapped from,1970-01-01,2099-12-31,
1115171,45664881,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45667684,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45668496,Mapped from,1970-01-01,2099-12-31,
1115171,45668496,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45673610,Mapped from,1970-01-01,2099-12-31,
1115171,45673610,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45676233,Mapped from,1970-01-01,2099-12-31,
1115171,45676233,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45681284,Mapped from,2013-10-07,2099-12-31,
1115171,45681284,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45687598,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45689853,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45691672,Mapped from,1970-01-01,2099-12-31,
1115171,45691672,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45691785,Mapped from,1970-01-01,2099-12-31,
1115171,45691785,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45693574,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45695226,Mapped from,1970-01-01,2099-12-31,
1115171,45695226,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45696255,Mapped from,1970-01-01,2099-12-31,
1115171,45696255,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45696374,Mapped from,1970-01-01,2099-12-31,
1115171,45696374,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45700084,Mapped from,1970-01-01,2099-12-31,
1115171,45700084,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45702326,Mapped from,1970-01-01,2099-12-31,
1115171,45702326,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,45707679,Mapped from,2013-10-07,2099-12-31,
1115171,45707679,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45781013,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45781389,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45783998,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45784942,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45786837,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45787416,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45787463,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45787825,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45788499,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45788985,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45789481,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45790558,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45792351,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45792444,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45794376,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45794907,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45795293,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45795689,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45796057,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45796262,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45800221,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45800479,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45801016,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45801767,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45801854,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45801976,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45801984,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45802338,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,45804242,RxNorm - SPL,2015-01-29,2099-12-31,
1115171,46243993,RxNorm - SPL,2015-07-08,2099-12-31,
1115171,46244044,RxNorm - SPL,2015-07-08,2099-12-31,
1115171,46288656,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,46291317,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,46296886,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,46306574,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,46310732,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,46313501,RxNorm - SPL,1970-01-01,2099-12-31,
1115171,46315547,RxNorm - SPL,1970-01-01,2099-12-31,
1123645,1125315,ATC - RxNorm sec lat,2020-06-01,2099-12-31,
1123645,1125315,Maps to,2020-06-01,2099-12-31,
1123748,1124957,ATC - RxNorm pr lat,2020-06-01,2099-12-31,
1123748,1124957,Maps to,2020-06-01,2099-12-31,
1123748,1125315,ATC - RxNorm sec lat,2020-06-01,2099-12-31,
1123748,1125315,Maps to,2020-06-01,2099-12-31,
1123896,1123631,Subsumes,2017-08-07,2099-12-31,
1123896,1123902,Subsumes,2017-08-07,2099-12-31,
1127433,728006,RxNorm - SPL,2019-05-13,2099-12-31,
1127433,795712,RxNorm - SPL,2019-09-08,2099-12-31,
1127433,1127524,Consists of,2005-04-04,2099-12-31,
1127433,1201704,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,1202270,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,1202437,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,1202509,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,1204462,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,1370580,RxNorm - SPL,2019-02-10,2099-12-31,
1127433,1721628,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,35202645,RxNorm - SPL,2019-05-13,2099-12-31,
1127433,35902880,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,36000209,RxNorm - SPL,2019-02-10,2099-12-31,
1127433,36002966,RxNorm - SPL,2019-05-13,2099-12-31,
1127433,36151026,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,36151155,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,36151307,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,36153439,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,36154110,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,36158436,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,36696206,RxNorm - SPL,2019-10-13,2099-12-31,
1127433,36700185,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,37290446,RxNorm - SPL,2020-08-09,2099-12-31,
1127433,40244623,RxNorm - SPL,2019-01-13,2099-12-31,
1127433,42514605,RxNorm - SPL,2019-12-08,2099-12-31,
1127433,42518463,RxNorm - SPL,2019-06-16,2099-12-31,
1127433,42651526,RxNorm - SPL,2020-02-09,2099-12-31,
1127433,42662200,RxNorm - SPL,2020-03-08,2099-12-31,
1127433,42885821,RxNorm - SPL,2020-03-08,2099-12-31,
1127433,44339227,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,44341399,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,44345803,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,44351616,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,44353614,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,44356620,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,44364192,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,45622600,Mapped from,1970-01-01,2099-12-31,
1127433,45622600,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45624090,Mapped from,2013-10-07,2099-12-31,
1127433,45624090,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,45630714,Mapped from,1970-01-01,2099-12-31,
1127433,45630714,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,45632751,Mapped from,1970-01-01,2099-12-31,
1127433,45632751,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,45653552,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45663949,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45667040,Mapped from,1970-01-01,2099-12-31,
1127433,45667040,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,45668365,Mapped from,1970-01-01,2099-12-31,
1127433,45668365,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,45669070,Mapped from,1970-01-01,2099-12-31,
1127433,45669070,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45669256,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45671838,Mapped from,1970-01-01,2099-12-31,
1127433,45671838,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45674786,Mapped from,1970-01-01,2099-12-31,
1127433,45674853,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45677144,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45685417,Mapped from,1970-01-01,2099-12-31,
1127433,45685417,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,45686896,Mapped from,1970-01-01,2099-12-31,
1127433,45686896,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45693380,Mapped from,1970-01-01,2099-12-31,
1127433,45693380,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,45696095,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45698123,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45701334,Mapped from,1970-01-01,2099-12-31,
1127433,45701334,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,45703165,Mapped from,1970-01-01,2099-12-31,
1127433,45703165,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,45703693,Mapped from,1970-01-01,2099-12-31,
1127433,45703693,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,45704033,Mapped from,1970-01-01,2099-12-31,
1127433,45704033,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,45704418,Mapped from,1970-01-01,2099-12-31,
1127433,45704418,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45780057,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45785754,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45789923,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45790256,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45792852,RxNorm - SPL,2015-03-26,2099-12-31,
1127433,45793109,RxNorm - SPL,2015-03-26,2099-12-31,
1127433,45804138,RxNorm - SPL,2015-01-29,2099-12-31,
1127433,45893839,RxNorm - SPL,2015-03-26,2099-12-31,
1127433,45894024,RxNorm - SPL,2015-03-26,2099-12-31,
1127433,45894025,RxNorm - SPL,2015-03-26,2099-12-31,
1127433,45894026,RxNorm - SPL,2015-03-26,2099-12-31,
1127433,45894661,RxNorm - SPL,2015-03-26,2099-12-31,
1127433,46242223,RxNorm - SPL,2015-07-08,2099-12-31,
1127433,46243732,RxNorm - SPL,2015-07-08,2099-12-31,
1127433,46244687,RxNorm - SPL,2015-07-08,2099-12-31,
1127433,46244994,RxNorm - SPL,2015-07-08,2099-12-31,
1127433,46293420,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,46299676,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,46300807,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,46305962,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,46307109,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,46307380,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,46313043,RxNorm - SPL,1970-01-01,2099-12-31,
1127433,46319065,RxNorm - SPL,1970-01-01,2099-12-31,
1127527,1125315,RxNorm has ing,2005-04-04,2099-12-31,
37116489,4311280,Subsumes,2017-07-31,2099-12-31,
37116489,37116489,Mapped from,2017-07-31,2099-12-31,
37116489,37116489,Maps to,2017-07-31,2099-12-31,
37283441,19020053,SPL - RxNorm,2020-07-12,2099-12-31,
37295603,19020053,SPL - RxNorm,2020-08-09,2099-12-31,
37311678,194133,Subsumes,2020-03-09,2099-12-31,
37311678,37311678,Mapped from,2020-03-09,2099-12-31,
37311678,37311678,Maps to,2020-03-09,2099-12-31,
37313045,19020053,SPL - RxNorm,2020-05-10,2099-12-31,
37395717,4064377,Is a,2016-07-31,2099-12-31,
37404634,19020053,SPL - RxNorm,2020-05-10,2099-12-31,
37404754,19020053,SPL - RxNorm,2020-05-10,2099-12-31,
37493860,19020053,SPL - RxNorm,2020-04-12,2099-12-31,
37514375,19020053,SPL - RxNorm,2020-07-12,2099-12-31,
37602460,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
37616268,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
37155552,37155552,Maps to,2023-09-27,2099-12-31,
37155552,37155552,Mapped from,2023-09-27,2099-12-31,
37167887,37167887,Maps to,2023-09-27,2099-12-31,
37167887,37167887,Mapped from,2023-09-27,2099-12-31,
37170283,37170283,Maps to,2023-09-27,2099-12-31,
37170283,37170283,Mapped from,2023-09-27,2099-12-31,
37170358,37170358,Maps to,2023-09-27,2099-12-31,
37170358,37170358,Mapped from,2023-09-27,2099-12-31,
37170399,37170399,Maps to,2023-09-27,2099-12-31,
37170399,37170399,Mapped from,2023-09-27,2099-12-31,
37170500,37170500,Maps to,2023-09-27,2099-12-31,
37170500,37170500,Mapped from,2023-09-27,2099-12-31,
37143582,19080128,SPL - RxNorm,2024-02-18,2099-12-31,
37140224,19020053,SPL - RxNorm,2024-02-18,2099-12-31,
19080128,37143582,RxNorm - SPL,2024-02-18,2099-12-31,
19020053,37140224,RxNorm - SPL,2024-02-18,2099-12-31,
3014599,37170283,Is a,2023-09-18,2099-12-31,
3032503,4193434,Is a,2023-09-18,2099-12-31,
37170283,3014599,Subsumes,2023-09-18,2099-12-31,
4193434,3032503,Subsumes,2023-09-18,2099-12-31,
46235667,3036277,Panel contains,1970-01-01,2099-12-31,
46322544,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
46322606,19078106,SPL - RxNorm,1970-01-01,2099-12-31,
201603,435569,Is a,2011-07-31,2099-12-31,
4132546,4001336,Subsumes,2011-07-31,2099-12-31,
4250176,4211845,Subsumes,2011-07-31,2099-12-31,
1545959,36100134,RxNorm - SPL,1970-01-01,2099-12-31,
1545959,3947121,RxNorm - SPL,1970-01-01,2099-12-31,
75620,4016673,Subsumes,2020-07-31,2099-12-31,
37203926,4211845,Subsumes,2020-07-31,2099-12-31,
4297375,3661628,Focus of,2020-07-31,2099-12-31,
36399591,19020053,SPL - RxNorm,2021-06-20,2099-12-31,
830720,19020053,SPL - RxNorm,2021-06-20,2099-12-31,
36111283,43012433,SPL - RxNorm,2021-07-11,2099-12-31,
36111116,19020053,SPL - RxNorm,2021-07-11,2099-12-31,
43531072,4029566,Subsumes,2013-07-31,2099-12-31,
4200516,4001336,Subsumes,2011-07-31,2099-12-31,
77162,4114605,Subsumes,2011-07-31,2099-12-31,
432250,4170143,Subsumes,2015-07-31,2099-12-31,
4133611,4134439,Is a,2011-07-31,2099-12-31,
1204648,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
4023316,4344497,Is a,2022-01-28,2099-12-31,
4132546,440921,Is a,2022-01-28,2099-12-31,
42638944,19020053,SPL - RxNorm,2021-04-11,2099-12-31,
799158,19020053,SPL - RxNorm,2021-04-11,2099-12-31,
42693573,19020053,SPL - RxNorm,2021-04-11,2099-12-31,
1192047,19020053,SPL - RxNorm,2021-05-09,2099-12-31,
825128,19020053,SPL - RxNorm,2021-05-09,2099-12-31,
825471,19020053,SPL - RxNorm,2021-05-09,2099-12-31,
40160973,825099,RxNorm - SPL,2021-05-09,2099-12-31,
40160997,825099,RxNorm - SPL,2021-05-09,2099-12-31,
31057,4022571,Is a,2011-07-31,2099-12-31,
31057,4226263,Subsumes,2011-07-31,2099-12-31,
765449,4064377,Is a,2018-01-31,2099-12-31,
769942,19041324,SPL - RxNorm,2020-01-12,2099-12-31,
970321,19080128,SPL - RxNorm,2019-08-18,2099-12-31,
1001510,1003799,Is a,1970-01-01,2099-12-31,
1001752,45876067,Is a,1970-01-01,2099-12-31,
1002778,3031443,Subsumes,1970-01-01,2099-12-31,
1002928,3044307,Subsumes,1970-01-01,2099-12-31,
1003901,1003383,Subsumes,1970-01-01,2099-12-31,
1003960,1003669,Subsumes,1970-01-01,2099-12-31,
42528831,42529243,Panel contains,1970-01-01,2099-12-31,
441840,135930,Subsumes,2022-01-28,2099-12-31,
441840,4024567,Subsumes,2022-01-28,2099-12-31,
441840,4023995,Subsumes,2022-01-28,2099-12-31,
432250,4193990,Subsumes,2022-01-28,2099-12-31,
441840,4302537,Subsumes,2022-01-28,2099-12-31,
441840,4212577,Subsumes,2022-01-28,2099-12-31,
1617361,3024929,Panel contains,1970-01-01,2099-12-31,
1617032,1616286,Panel contains,1970-01-01,2099-12-31,
1616414,37020730,Panel contains,1970-01-01,2099-12-31,
36870868,19020053,SPL - RxNorm,2022-09-11,2099-12-31,
36870798,19020053,SPL - RxNorm,2022-09-11,2099-12-31,
36870455,19020053,SPL - RxNorm,2022-09-11,2099-12-31,
36870727,19080128,SPL - RxNorm,2022-09-11,2099-12-31,
36899827,19020053,SPL - RxNorm,2022-10-09,2099-12-31,
835995,19020053,SPL - RxNorm,2022-10-09,2099-12-31,
36899766,19020053,SPL - RxNorm,2022-10-09,2099-12-31,
836032,19020053,SPL - RxNorm,2022-10-09,2099-12-31,
1545959,836111,RxNorm - SPL,2022-10-09,2099-12-31,
1545959,836066,RxNorm - SPL,2022-10-09,2099-12-31,
1542811,19020053,SPL - RxNorm,2021-12-12,2099-12-31,
1542723,19020053,SPL - RxNorm,2021-12-12,2099-12-31,
36131621,19080128,SPL - RxNorm,2021-12-12,2099-12-31,
1376211,19020053,SPL - RxNorm,2022-11-13,2099-12-31,
620484,19020053,SPL - RxNorm,2022-11-13,2099-12-31,
1376221,19078106,SPL - RxNorm,2022-11-13,2099-12-31,
40160973,1376156,RxNorm - SPL,2022-11-13,2099-12-31,
40160997,1376156,RxNorm - SPL,2022-11-13,2099-12-31,
1545959,630926,RxNorm - SPL,2022-12-11,2099-12-31,
36319379,19020053,SPL - RxNorm,2023-01-08,2099-12-31,
1761982,36207528,Subsumes,1970-01-01,2099-12-31,
1761597,3020891,Panel contains,1970-01-01,2099-12-31,
1761570,3036277,Panel contains,1970-01-01,2099-12-31,
40254098,1115008,ATC - RxNorm sec up,2021-10-04,2099-12-31,
1123631,1177480,ATC - RxNorm sec up,2021-10-04,2099-12-31,
1125315,1123615,RxNorm - ATC sec up,2021-10-04,2099-12-31,
1361711,21600218,RxNorm - ATC sec up,2021-10-04,2099-12-31,
1125315,21604347,RxNorm - ATC pr lat,2021-10-01,2099-12-31,
1361711,21603345,RxNorm - ATC sec up,2021-10-04,2099-12-31,
1500211,715900,RxNorm - ATC sec up,2021-10-04,2099-12-31,
1361711,21601162,RxNorm - ATC sec up,2021-10-04,2099-12-31,
1361711,21600194,RxNorm - ATC sec up,2021-10-04,2099-12-31,
1125315,21605324,RxNorm - ATC sec up,2021-10-04,2099-12-31,
1361711,21600387,RxNorm - ATC sec up,2021-10-04,2099-12-31,
40141787,21600976,RxNorm - ATC,2021-10-04,2099-12-31,
1125315,21600588,RxNorm - ATC sec up,2021-10-04,2099-12-31,
1125315,1123820,RxNorm - ATC sec up,2021-10-04,2099-12-31,
1125315,21604347,Mapped from,2021-10-01,2099-12-31,
1125315,1123647,RxNorm - ATC sec up,2021-10-04,2099-12-31,
1125315,21604348,RxNorm - ATC sec up,2021-10-04,2099-12-31,
1992687,19020053,SPL - RxNorm,2022-06-12,2099-12-31,
1621538,19020053,SPL - RxNorm,2022-01-09,2099-12-31,
36969925,19020053,SPL - RxNorm,2023-06-11,2099-12-31,
634285,19078106,SPL - RxNorm,2023-06-11,2099-12-31,
1543301,19020053,SPL - RxNorm,2023-07-09,2099-12-31,
1543307,19020053,SPL - RxNorm,2023-07-09,2099-12-31,
3966313,37020719,Panel contains,1970-01-01,2099-12-31,
3966364,45876067,Is a,1970-01-01,2099-12-31,
3966313,45876067,Is a,1970-01-01,2099-12-31,
3006734,3966238,Contained in panel,1970-01-01,2099-12-31,
3006451,3966238,Contained in panel,1970-01-01,2099-12-31,
1545959,1731675,RxNorm - SPL,2023-09-10,2099-12-31,
3976251,19020053,SPL - RxNorm,2023-10-01,2099-12-31,
3976237,19078106,SPL - RxNorm,2023-10-01,2099-12-31,
