ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
45622680,45622680,0,0
45793032,45793032,0,0
1202473,1202473,0,0
45639275,45639275,0,0
45896240,45896240,0,0
45689275,45689275,0,0
736181,736181,0,0
1202474,1202474,0,0
45793064,45793064,0,0
46319652,46319652,0,0
45700374,45700374,0,0
35529618,35529618,0,0
35529627,35529627,0,0
45896245,45896245,0,0
36369373,36369373,0,0
36369371,36369371,0,0
36369372,36369372,0,0
45678190,45678190,0,0
42659638,42659638,0,0
45678191,45678191,0,0
46242233,46242233,0,0
45793104,45793104,0,0
46309318,46309318,0,0
36369360,36369360,0,0
44362903,44362903,0,0
795737,795737,0,0
45793117,45793117,0,0
45656155,45656155,0,0
46242238,46242238,0,0
46300852,46300852,0,0
45656156,45656156,0,0
795817,795817,0,0
44341152,44341152,0,0
45633823,45633823,0,0
725866,725866,0,0
45689291,45689291,0,0
970861,970861,0,0
45694812,45694812,0,0
36498253,36498253,0,0
45793166,45793166,0,0
45628275,45628275,0,0
45672563,45672563,0,0
36498262,36498262,0,0
36498268,36498268,0,0
36498274,36498274,0,0
36498287,36498287,0,0
36498288,36498288,0,0
36498293,36498293,0,0
45656159,45656159,0,0
36498328,36498328,0,0
36498332,36498332,0,0
45793192,45793192,0,0
46289680,46289680,0,0
45793194,45793194,0,0
45672572,45672572,0,0
46289720,46289720,0,0
45633842,45633842,0,0
45644904,45644904,0,0
45793220,45793220,0,0
36368498,36368498,0,0
45694824,45694824,0,0
36152388,36152388,0,0
46311827,46311827,0,0
46309371,46309371,0,0
45628287,45628287,0,0
1392336,1392336,0,0
45700404,45700404,0,0
45793241,45793241,0,0
44362305,44362305,0,0
46242267,46242267,0,0
46242271,46242271,0,0
46304045,46304045,0,0
36600074,36600074,0,0
45706006,45706006,0,0
1169426,1169426,0,0
45694832,45694832,0,0
42645247,42645247,0,0
45793266,45793266,0,0
45793267,45793267,0,0
45896278,45896278,0,0
1370781,1370781,0,0
45793277,45793277,0,0
36000193,36000193,0,0
45793288,45793288,0,0
45793294,45793294,0,0
830369,830369,0,0
46292863,46292863,0,0
45793310,45793310,0,0
45622742,45622742,0,0
45678240,45678240,0,0
45678242,45678242,0,0
46299726,46299726,0,0
45622744,45622744,0,0
42805212,42805212,0,0
35529435,35529435,0,0
42506273,42506273,0,0
45793341,45793341,0,0
46242299,46242299,0,0
45639335,45639335,0,0
1365613,1365613,0,0
44347715,44347715,0,0
45639339,45639339,0,0
42506359,42506359,0,0
45683788,45683788,0,0
45793361,45793361,0,0
36153619,36153619,0,0
45678255,45678255,0,0
45793370,45793370,0,0
46242309,46242309,0,0
46242312,46242312,0,0
45793390,45793390,0,0
36696258,36696258,0,0
36770847,36770847,0,0
45639362,45639362,0,0
45672619,45672619,0,0
45650497,45650497,0,0
45650500,45650500,0,0
45689354,45689354,0,0
1201876,1201876,0,0
45678264,45678264,0,0
45793439,45793439,0,0
44360469,44360469,0,0
45683809,45683809,0,0
45656208,45656208,0,0
45706047,45706047,0,0
36369317,36369317,0,0
42802779,42802779,0,0
45672626,45672626,0,0
46242334,46242334,0,0
45656215,45656215,0,0
45672631,45672631,0,0
45793489,45793489,0,0
37403981,37403981,0,0
45639380,45639380,0,0
44362039,44362039,0,0
36511957,36511957,0,0
45694885,45694885,0,0
45694887,45694887,0,0
36511987,36511987,0,0
36511989,36511989,0,0
45694889,45694889,0,0
45694891,45694891,0,0
45672645,45672645,0,0
46242354,46242354,0,0
46242356,46242356,0,0
36158660,36158660,0,0
45628354,45628354,0,0
45793553,45793553,0,0
35502924,35502924,0,0
42805688,42805688,0,0
45678292,45678292,0,0
46242362,46242362,0,0
45656243,45656243,0,0
45706071,45706071,0,0
45633937,45633937,0,0
45656245,45656245,0,0
36107203,36107203,0,0
1787188,1787188,0,0
1580927,1580927,0,0
44359294,44359294,0,0
45661665,45661665,0,0
46242372,46242372,0,0
45661667,45661667,0,0
45694907,45694907,0,0
45633946,45633946,0,0
45793627,45793627,0,0
45622801,45622801,0,0
44361656,44361656,0,0
45793642,45793642,0,0
45793643,45793643,0,0
45896339,45896339,0,0
46321588,46321588,0,0
45694915,45694915,0,0
35906950,35906950,0,0
45639421,45639421,0,0
45622808,45622808,0,0
45639424,45639424,0,0
46289431,46289431,0,0
42804690,42804690,0,0
46242383,46242383,0,0
1392318,1392318,0,0
45644999,45644999,0,0
45667124,45667124,0,0
43049398,43049398,0,0
1719170,1719170,0,0
1979218,1979218,0,0
45793706,45793706,0,0
45678321,45678321,0,0
42659644,42659644,0,0
42659652,42659652,0,0
36002982,36002982,0,0
46312628,46312628,0,0
45689423,45689423,0,0
36696312,36696312,0,0
45793741,45793741,0,0
45639450,45639450,0,0
45672698,45672698,0,0
45896361,45896361,0,0
36369364,36369364,0,0
44341078,44341078,0,0
36369576,36369576,0,0
1169472,1169472,0,0
45706125,45706125,0,0
45678336,45678336,0,0
44339049,44339049,0,0
45793783,45793783,0,0
45793786,45793786,0,0
45661715,45661715,0,0
45793790,45793790,0,0
45645024,45645024,0,0
45672711,45672711,0,0
1169510,1169510,0,0
2514761,2514761,0,0
35501961,35501961,0,0
1621535,1621535,0,0
36416394,36416394,0,0
37302196,37302196,0,0
37290268,37290268,0,0
45700524,45700524,0,0
45793849,45793849,0,0
44339242,44339242,0,0
46293166,46293166,0,0
44358976,44358976,0,0
1117901,1117901,0,0
45793853,45793853,0,0
45793864,45793864,0,0
45678364,45678364,0,0
44344407,44344407,0,0
45672721,45672721,0,0
46314016,46314016,0,0
46302654,46302654,0,0
45793882,45793882,0,0
46313916,46313916,0,0
42514694,42514694,0,0
45667163,45667163,0,0
45793893,45793893,0,0
46309895,46309895,0,0
45656310,45656310,0,0
45689448,45689448,0,0
46306919,46306919,0,0
45628426,45628426,0,0
1186559,1186559,0,0
42885823,42885823,0,0
46307291,46307291,0,0
44363228,44363228,0,0
1621541,1621541,0,0
45645154,45645154,0,0
817065,817065,0,0
45639569,45639569,0,0
45672845,45672845,0,0
45689562,45689562,0,0
36107150,36107150,0,0
46318325,46318325,0,0
45672847,45672847,0,0
36107088,36107088,0,0
45794399,45794399,0,0
46242567,46242567,0,0
36157468,36157468,0,0
36369663,36369663,0,0
42801713,42801713,0,0
45650724,45650724,0,0
36369307,36369307,0,0
45896468,45896468,0,0
45794446,45794446,0,0
37504303,37504303,0,0
35105578,35105578,0,0
46242587,46242587,0,0
45896472,45896472,0,0
44346916,44346916,0,0
45794477,45794477,0,0
45689581,45689581,0,0
45672860,45672860,0,0
36157378,36157378,0,0
1826689,1826689,0,0
45706265,45706265,0,0
36158080,36158080,0,0
45661869,45661869,0,0
45689587,45689587,0,0
46242601,46242601,0,0
45684060,45684060,0,0
45794503,45794503,0,0
36369299,36369299,0,0
44341086,44341086,0,0
45622992,45622992,0,0
46293210,46293210,0,0
36155747,36155747,0,0
45706271,45706271,0,0
36087339,36087339,0,0
35899945,35899945,0,0
46304186,46304186,0,0
45794537,45794537,0,0
36154241,36154241,0,0
45672878,45672878,0,0
45896487,45896487,0,0
45794548,45794548,0,0
45672885,45672885,0,0
45695113,45695113,0,0
1201675,1201675,0,0
45639609,45639609,0,0
46242615,46242615,0,0
35508775,35508775,0,0
45661881,45661881,0,0
44354144,44354144,0,0
45794579,45794579,0,0
970750,970750,0,0
45661884,45661884,0,0
36157630,36157630,0,0
46242619,46242619,0,0
36154282,36154282,0,0
44361077,44361077,0,0
36369354,36369354,0,0
36369337,36369337,0,0
36369352,36369352,0,0
45623016,45623016,0,0
37504580,37504580,0,0
45650764,45650764,0,0
42642827,42642827,0,0
1202587,1202587,0,0
45794615,45794615,0,0
45706292,45706292,0,0
45794617,45794617,0,0
45689615,45689615,0,0
42801322,42801322,0,0
45794637,45794637,0,0
46242632,46242632,0,0
42642852,42642852,0,0
45639623,45639623,0,0
45634154,45634154,0,0
42642862,42642862,0,0
45628633,45628633,0,0
42642880,42642880,0,0
45794658,45794658,0,0
45634181,45634181,0,0
970644,970644,0,0
46322527,46322527,0,0
46242640,46242640,0,0
45695167,45695167,0,0
45634156,45634156,0,0
45645238,45645238,0,0
45794686,45794686,0,0
45706323,45706323,0,0
45656518,45656518,0,0
46310234,46310234,0,0
36154756,36154756,0,0
42803758,42803758,0,0
36981215,36981215,0,0
46242711,46242711,0,0
36369286,36369286,0,0
45689697,45689697,0,0
44359130,44359130,0,0
36129008,36129008,0,0
45634241,45634241,0,0
45628700,45628700,0,0
44363230,44363230,0,0
45794955,45794955,0,0
45794959,45794959,0,0
45794961,45794961,0,0
45661982,45661982,0,0
45628704,45628704,0,0
45896554,45896554,0,0
45689703,45689703,0,0
45689704,45689704,0,0
1624439,1624439,0,0
42662289,42662289,0,0
45794980,45794980,0,0
44348381,44348381,0,0
36981656,36981656,0,0
36981659,36981659,0,0
46242721,46242721,0,0
36982111,36982111,0,0
35701978,35701978,0,0
45794999,45794999,0,0
44364338,44364338,0,0
45645312,45645312,0,0
46319609,46319609,0,0
45795011,45795011,0,0
45795026,45795026,0,0
45706391,45706391,0,0
45689708,45689708,0,0
46297113,46297113,0,0
46301507,46301507,0,0
45795034,45795034,0,0
44347716,44347716,0,0
46242728,46242728,0,0
36982174,36982174,0,0
36152482,36152482,0,0
1627874,1627874,0,0
44341869,44341869,0,0
45689713,45689713,0,0
45667408,45667408,0,0
45896566,45896566,0,0
35903154,35903154,0,0
45628725,45628725,0,0
45684201,45684201,0,0
44348401,44348401,0,0
45656600,45656600,0,0
46301569,46301569,0,0
820633,820633,0,0
45795092,45795092,0,0
35111082,35111082,0,0
45896573,45896573,0,0
35504032,35504032,0,0
45667417,45667417,0,0
42802418,42802418,0,0
45623148,45623148,0,0
45662012,45662012,0,0
46242744,46242744,0,0
46242745,46242745,0,0
45695272,45695272,0,0
45795110,45795110,0,0
45786233,1127527,1,1
45786233,40173379,1,1
45786300,1308304,1,1
45786300,40000499,1,2
45786301,1174888,0,0
45786360,1308304,1,1
45786360,40000499,1,2
45786543,1127527,1,1
45786543,40173379,1,1
45786569,1127527,1,1
45786569,40173379,1,1
45786676,40033943,1,2
45786676,40173379,1,1
45786780,1301025,0,0
45786780,40160951,1,1
45786780,42902627,2,3
45786780,42902906,2,3
45786805,1545958,0,0
45786805,40095247,1,2
45786900,1174888,0,0
45786979,40000499,1,2
45787062,1332418,0,0
45787172,40173379,1,1
45787201,40000499,1,2
45787417,1127527,1,1
45787597,1127527,1,1
45788010,1127527,1,1
45788010,40173379,1,1
45788087,1127527,1,1
45788201,1343916,0,0
45788231,1332418,0,0
45788231,40008978,1,2
45788241,1115170,1,1
45788273,1115170,1,1
45788312,40228548,1,1
45788353,1127527,1,1
45788353,40173379,1,1
45788439,1332418,0,0
45788439,1545958,0,0
45788568,1115170,1,1
45788610,1127527,1,1
45788610,1174888,0,0
45788748,1521369,0,0
45788820,1545958,0,0
45788820,40095247,1,2
45788835,1521369,0,0
45788846,1115170,1,1
45788904,40173379,1,1
45789012,40173379,1,1
45789040,1545958,0,0
45789040,40095247,1,2
45789048,1174888,0,0
45789087,40173379,1,1
45789307,1174888,0,0
45789379,1174888,0,0
45789465,1174888,0,0
45789625,1127527,1,1
45789814,1174888,0,0
45789828,1174888,0,0
45789900,1127527,1,1
45790175,1127527,1,1
45790307,1127433,2,3
45790467,1308304,1,1
45790539,1115170,1,1
45790660,1127527,1,1
45790661,1174888,0,0
45790664,1301025,0,0
45790664,40160951,1,1
45790664,42902627,2,3
45790664,42902906,2,3
45790676,1332418,0,0
45790676,40008978,1,2
45790766,1521369,0,0
45790828,1174888,0,0
45791003,40139614,1,2
45791189,1127527,1,1
45791189,40173379,1,1
45791246,40000499,1,2
45791331,1127527,1,1
45791684,1174888,0,0
45791785,1521369,0,0
45791864,1521369,0,0
45792058,1115170,1,1
45792058,1115171,2,3
45792098,1127527,1,1
45792098,40173379,1,1
45792187,1174888,0,0
45792249,40033943,1,2
45792249,40173379,1,1
45792391,1115170,1,1
45792537,1115170,1,1
45792584,1115170,1,1
45792735,1127527,1,1
45792774,40033943,1,2
45792774,40173379,1,1
45792789,1343916,0,0
45792799,1115170,1,1
45792811,1115170,1,1
45792881,1521369,0,0
45792908,1174888,0,0
45792979,1115170,1,1
45793027,1127527,1,1
45793106,1174888,0,0
45793118,40173379,1,1
45793120,1127527,1,1
45793134,1115170,1,1
45793403,1127527,1,1
45793575,1127527,1,1
45793626,1127527,1,1
45793626,40173379,1,1
45793702,40033943,1,2
45793702,40173379,1,1
45793765,1343916,0,0
45793815,1127527,1,1
45793815,40173379,1,1
45794270,1545958,0,0
45794270,40095247,1,2
45794317,1127527,1,1
45794332,40173379,1,1
45794397,1115170,1,1
45794459,40228548,1,1
45794547,1322184,0,0
45794547,1322187,1,1
45794547,40095878,1,2
45794940,1322184,0,0
45794940,1322187,1,1
45794940,40095878,1,2
45794977,1127527,1,1
45794977,40228548,1,1
45795059,1308304,1,1
45795355,1127527,1,1
45795416,1332418,0,0
45795416,40008978,1,2
45795719,1322184,0,0
45795719,1322187,1,1
45795719,40095878,1,2
45795806,1127527,1,1
45795900,40228548,1,1
45796169,40173379,1,1
45796175,1174888,0,0
45796246,1545958,0,0
45796246,40095247,1,2
45796310,1174888,0,0
45796349,1115170,1,1
45796362,1308304,1,1
45796404,1308304,1,1
45796503,1115170,1,1
45796547,1174888,0,0
45796809,1322184,0,0
45796809,1322187,1,1
45796809,40095878,1,2
45796820,1308304,1,1
45796820,40000499,1,2
45796858,1332418,0,0
45796907,1332418,0,0
45796907,40008978,1,2
45796936,1115170,1,1
45797058,1521369,0,0
45797058,1521405,1,1
45797058,19019339,2,3
45797058,40072443,1,2
45797134,40228548,1,1
45797424,1174888,0,0
45797458,1174888,0,0
45797500,1115170,1,1
45797584,1115170,1,1
45797587,1115170,1,1
45797704,1127527,1,1
45797851,35604747,2,3
45797851,40224804,1,1
45798022,1308304,1,1
45798334,40173379,1,1
45798352,1115170,1,1
45798407,1115170,1,1
45798687,1115170,1,1
45798708,1343916,0,0
45798740,1322184,0,0
45798740,1322187,1,1
45798740,40095878,1,2
45798788,1127527,1,1
45798788,40173379,1,1
45798862,1308304,1,1
45798862,40000499,1,2
45798950,1127527,1,1
45799052,1127527,1,1
45799132,1115170,1,1
45799429,1115170,1,1
45799536,40173379,1,1
45799559,1127527,1,1
45799600,1127527,1,1
45799600,40173379,1,1
45799670,1322184,0,0
45799670,1322187,1,1
45799670,40095878,1,2
45799681,40033943,1,2
45799681,40173379,1,1
45799700,1174888,0,0
45799777,1521369,0,0
45799850,1545958,0,0
45799850,40095247,1,2
45799963,1127527,1,1
45800040,1127527,1,1
45800050,1301025,0,0
45800050,42902906,2,3
45800052,1308304,1,1
45800052,40000499,1,2
45800081,1322184,0,0
45800081,1322187,1,1
45800081,40095878,1,2
45800249,1332418,0,0
45800249,40008978,1,2
45800279,1174888,0,0
45800326,1174888,0,0
45800518,1127527,1,1
45800530,1332418,0,0
45800530,40008978,1,2
45800531,1127527,1,1
45800602,1545958,0,0
45800602,40095247,1,2
45800793,40000499,1,2
45800875,1127527,1,1
45801033,1127527,1,1
45801236,1521369,0,0
45801312,40173379,1,1
45801383,1115170,1,1
45801462,1174888,0,0
45801472,1545958,0,0
45801472,40095247,1,2
45801482,40033943,1,2
45801482,40173379,1,1
45801652,1343916,0,0
45801705,1308304,1,1
45801705,40000499,1,2
45801715,1154459,1,1
45801715,1511248,2,3
45802045,1127527,1,1
45802045,40173379,1,1
45802059,1115170,1,1
45802232,40173379,1,1
45802248,1127527,1,1
45802248,40173379,1,1
45802461,40173379,1,1
45802551,40000499,1,2
45802620,1521369,0,0
45802689,1127527,1,1
45802689,40173379,1,1
45802720,1521369,0,0
45802918,1174888,0,0
45803090,40000499,1,2
45803108,1332418,0,0
45803108,40008978,1,2
45803205,40228548,1,1
45803210,1332418,0,0
45803210,40008978,1,2
45803326,1127527,1,1
45803331,40228548,1,1
45803345,40173379,1,1
45803411,40033943,1,2
45803411,40173379,1,1
45803455,1127527,1,1
45803498,1308304,1,1
45803498,40000499,1,2
45803566,1521369,0,0
45803566,1521405,1,1
45803566,40072443,1,2
45803603,40228548,1,1
45803796,1322184,0,0
45803796,1322187,1,1
45803796,40095878,1,2
45803870,1308304,1,1
45803870,40000499,1,2
45803875,1332418,0,0
45803875,40008978,1,2
45804221,1308304,1,1
45893552,1127527,1,1
45893629,1174888,0,0
45893649,40033943,1,2
45893649,40173379,1,1
45893753,40173379,1,1
45893785,1127527,1,1
45893798,1308304,1,1
45893798,40000499,1,2
45893831,1115170,1,1
45893926,40000499,1,2
45894355,1115170,1,1
45894425,1301025,0,0
45894425,40160951,1,1
45894425,42902627,2,3
45894425,42902906,2,3
45894436,1127527,1,1
45894521,40173379,1,1
45894630,1332418,0,0
45894711,1127527,1,1
45894756,1127527,1,1
45894756,40173379,1,1
45894768,1127433,2,3
45894772,1343916,0,0
45894831,1308304,1,1
45894831,40000499,1,2
45894914,40228548,1,1
45895038,1127527,1,1
45895069,1127527,1,1
45895069,40228548,1,1
45895109,1127527,1,1
45895109,1174888,0,0
45895188,1127527,1,1
45895190,40173379,1,1
45895360,1308304,1,1
45895422,1127527,1,1
45895422,40173379,1,1
45895456,40033943,1,2
45895456,40173379,1,1
45895465,40173379,1,1
45895480,40033943,1,2
45895480,40173379,1,1
45895516,1308304,1,1
45895545,1308304,1,1
45895545,40000499,1,2
45895601,1332418,0,0
45895645,40228548,1,1
45895686,1127527,1,1
45895768,1343916,0,0
45895791,1127527,1,1
45895830,1343916,0,0
45895874,1308304,1,1
45895874,40000499,1,2
45895906,1308304,1,1
45895906,40000499,1,2
45896054,1127527,1,1
45896176,1308304,1,1
45896184,40033943,1,2
45896184,40173379,1,1
45896210,1322184,0,0
45896210,1322187,1,1
45896210,40095878,1,2
45896227,1115170,1,1
45896316,1127527,1,1
45896411,40033943,1,2
45896411,40173379,1,1
45896574,1174888,0,0
45896622,1127527,1,1
45896622,40173379,1,1
45896815,1521369,0,0
45896861,1127527,1,1
45896957,1332418,0,0
45896959,40173379,1,1
45897050,1127527,1,1
45897073,1545958,0,0
45897073,40095247,1,2
45897084,1332418,0,0
45897084,40008978,1,2
45897103,1174888,0,0
45897107,40000499,1,2
45897111,1127527,1,1
45897136,1127527,1,1
45897161,1343916,0,0
45897285,1521369,0,0
45897499,40173379,1,1
45897599,1322184,0,0
45897599,1322187,1,1
45897599,40095878,1,2
45897604,1127527,1,1
45897697,1127527,1,1
45897770,1127527,1,1
45897772,1174888,0,0
45897781,1332418,0,0
45897781,40008978,1,2
45897836,1539411,2,3
45897962,1174888,0,0
45897988,1127527,1,1
46238397,1127527,1,1
46238413,1332418,0,0
46238413,1545958,0,0
46238430,1174888,0,0
46238560,1308304,1,1
46238560,40000499,1,2
46238599,1332418,0,0
46238755,1127527,1,1
46238835,1308304,1,1
46238835,40000499,1,2
46238900,40173379,1,1
46238903,40173379,1,1
46238966,1322184,0,0
46238966,1322187,1,1
46238966,40095878,1,2
46238980,1115170,1,1
46239028,1127527,1,1
46239220,1115170,1,1
46239345,40173379,1,1
46239414,1127527,1,1
46239414,40173379,1,1
46239508,1308304,1,1
46239508,40000499,1,2
46239529,1308304,1,1
46239540,1332418,0,0
46239540,40008978,1,2
46239821,40033943,1,2
46239821,40173379,1,1
46239897,1115170,1,1
46240037,1545958,0,0
46240037,40095247,1,2
46240057,40033943,1,2
46240057,40173379,1,1
46240079,1115170,1,1
46240262,1174888,0,0
46240309,40173379,1,1
46240409,1343916,0,0
46240492,1332418,0,0
46240492,40008978,1,2
46240516,40033943,1,2
46240516,40173379,1,1
46240587,1332418,0,0
46240744,1308304,1,1
46240744,40000499,1,2
46240772,40000499,1,2
46241199,40033943,1,2
46241199,40173379,1,1
46241203,1127527,1,1
46241250,1545958,0,0
46241250,40095247,1,2
46241305,1343916,0,0
46241408,40000499,1,2
46241450,1127527,1,1
46241661,1127527,1,1
46241674,40228548,1,1
46241719,1308304,1,1
46241967,1332418,0,0
46242142,40228548,1,1
46242163,1127527,1,1
46242172,1115170,1,1
46242435,1332418,0,0
46242494,1127527,1,1
46242575,1127527,1,1
46242645,40173379,1,1
46242652,1545958,0,0
46242652,40095247,1,2
46242688,1127527,1,1
46242724,1127527,1,1
46242724,40173379,1,1
46242792,40173379,1,1
46242876,40228548,1,1
46242913,1127527,1,1
46242913,40173379,1,1
46242967,1127527,1,1
46243147,40173379,1,1
46243182,1127527,1,1
46243190,1332418,0,0
46243504,1127527,1,1
46243598,1127527,1,1
46243786,1521369,0,0
46243851,1127527,1,1
46243851,40173379,1,1
46243858,1127527,1,1
46243884,1127527,1,1
46243884,40173379,1,1
46243984,40033943,1,2
46244055,1545958,0,0
46244055,40095247,1,2
46244147,1545958,0,0
46244147,40095247,1,2
46244371,1127527,1,1
46244373,1127527,1,1
46244386,1332418,0,0
46244386,40008978,1,2
46244419,40033943,1,2
46244419,40173379,1,1
46244483,1521369,0,0
46244637,1174888,0,0
46244649,1115170,1,1
46244924,1322184,0,0
46244924,1322187,1,1
46244924,40095878,1,2
46244935,1154459,1,1
46287943,1521369,0,0
46288160,1127527,1,1
46288160,40173379,1,1
46288566,1332418,0,0
46288566,40008978,1,2
46288583,1343916,0,0
46288741,40173379,1,1
46288946,1322184,0,0
46288946,1322187,1,1
46288946,40095878,1,2
46289124,40033943,1,2
46289256,1127527,1,1
46289285,1332418,0,0
46289555,1343916,0,0
46289620,1332418,0,0
46289836,1343916,0,0
46289851,1308304,1,1
46289851,40000499,1,2
46290270,40173379,1,1
46290402,1127527,1,1
46290402,40173379,1,1
46290476,1115170,1,1
46290695,1521369,0,0
46290698,40033943,1,2
46290698,40173379,1,1
46290772,1174888,0,0
46290779,1174888,0,0
46290800,1521369,0,0
46290815,40033943,1,2
46290815,40173379,1,1
46291057,1127527,1,1
46291057,40173379,1,1
46291153,1308304,1,1
46291545,1115170,1,1
46291556,1127527,1,1
46291664,40033943,1,2
46291664,40173379,1,1
46291765,1115170,1,1
46292015,40033943,1,2
46292015,40173379,1,1
46292165,40000499,1,2
46292299,1127527,1,1
46292299,40173379,1,1
46292520,1127527,1,1
46292647,1322184,0,0
46292647,1322187,1,1
46292647,40095878,1,2
46292653,1115170,1,1
46292797,1127527,1,1
46292844,1127527,1,1
46292990,40173379,1,1
46293004,1115170,1,1
46293016,1308304,1,1
46293423,1308304,1,1
46293423,40000499,1,2
46293520,1174888,0,0
46293532,1127527,1,1
46293596,1308304,1,1
46293596,40000499,1,2
46293610,1174888,0,0
46293875,1127527,1,1
46293952,1127527,1,1
46293952,40173379,1,1
46294114,1332418,0,0
46294239,1127527,1,1
46294281,1521369,0,0
46294388,1127527,1,1
46294399,1127527,1,1
46294539,1521369,0,0
46294684,1127527,1,1
46294692,1332418,0,0
46294692,40008978,1,2
46294816,1115170,1,1
46295026,40033943,1,2
46295026,40173379,1,1
46295168,40000499,1,2
46295492,1115170,1,1
46295704,40033943,1,2
46295704,40173379,1,1
46295715,1115170,1,1
46295775,40173379,1,1
46295832,1127527,1,1
46295996,1127527,1,1
46295996,40173379,1,1
46296119,1127527,1,1
46296125,1127527,1,1
46296184,1115170,1,1
46296184,1115171,2,3
46296238,1127527,1,1
46296315,40033943,1,2
46296315,40173379,1,1
46296584,40228548,1,1
46296805,1115170,1,1
46297077,40173379,1,1
46297179,1332418,0,0
46297179,40008978,1,2
46297229,40173379,1,1
46297349,40033943,1,2
46297349,40173379,1,1
46297564,1308304,1,1
46297564,40000499,1,2
46297586,40000499,1,2
46297923,1174888,0,0
46297967,1332418,0,0
46298169,40173379,1,1
46298674,40033943,1,2
46298674,40173379,1,1
46298864,40000499,1,2
46298946,1343916,0,0
46299032,1521369,0,0
46299224,40033943,1,2
46299224,40173379,1,1
46299363,1301025,0,0
46299363,40160951,1,1
46299489,1174888,0,0
46299639,1308304,1,1
46299639,40000499,1,2
46299933,1127527,1,1
46299933,40173379,1,1
46300044,40173379,1,1
46300148,1127527,1,1
46300368,1127527,1,1
46300426,1332418,0,0
46300426,40008978,1,2
46300429,1174888,0,0
46300773,1332418,0,0
46300773,40008978,1,2
46300826,1174888,0,0
46300860,1174888,0,0
46300875,1174888,0,0
46301117,40173379,1,1
46301275,1322184,0,0
46301275,1322187,1,1
46301275,40095878,1,2
46301453,1174888,0,0
46301663,1174888,0,0
46302389,1174888,0,0
46302464,1127433,2,3
46302661,1115170,1,1
46302759,40173379,1,1
46303176,1332418,0,0
46303186,40173379,1,1
46303339,40000499,1,2
46303758,40000499,1,2
46303878,1174888,0,0
46304087,1322184,0,0
46304087,1322187,1,1
46304087,40095878,1,2
46304101,40173379,1,1
46304477,1127527,1,1
46304673,40000499,1,2
46304684,1322184,0,0
46304684,1322187,1,1
46304684,40095878,1,2
46305128,1308304,1,1
46305128,40000499,1,2
46305490,40173379,1,1
46305566,40000499,1,2
46305974,1127527,1,1
46305986,1174888,0,0
46306110,1127527,1,1
46306861,40000499,1,2
46307029,1343916,0,0
46307210,40173379,1,1
46307247,1343916,0,0
46307446,1127527,1,1
46307610,1521369,0,0
46307668,40173379,1,1
46307802,1174888,0,0
46307917,40173379,1,1
46308342,1115170,1,1
46308485,40033943,1,2
46308682,1545958,0,0
46308682,40095247,1,2
46309082,1521369,0,0
46309122,35604747,2,3
46309122,40224804,1,1
46309230,1521369,0,0
46309522,1545958,0,0
46309522,40095247,1,2
46309612,40228548,1,1
46309842,1127527,1,1
46310013,1545958,0,0
46310013,40095247,1,2
46310133,40000499,1,2
46310159,40228548,1,1
46310573,1332418,0,0
46310933,1127527,1,1
46311348,40173379,1,1
46311487,1127527,1,1
46311487,40173379,1,1
46311519,1115170,1,1
46311578,1127527,1,1
46311623,1127527,1,1
46311837,1127527,1,1
46311994,1115170,1,1
46312148,1308304,1,1
46312148,40000499,1,2
46312440,40173379,1,1
46312444,1174888,0,0
46312466,1127527,1,1
46312688,1127527,1,1
46312829,1127527,1,1
46312877,1127527,1,1
46312877,40173379,1,1
46312917,1127527,1,1
46313058,1127527,1,1
46313058,40173379,1,1
46313441,1332418,0,0
46313482,1127527,1,1
46313482,40173379,1,1
46313565,1308304,1,1
46313565,40000499,1,2
46313583,1521369,0,0
46313631,1332418,0,0
46313655,1154459,1,1
46313873,1174888,0,0
46313912,1127527,1,1
46313945,1115170,1,1
46314192,1127527,1,1
46314192,40173379,1,1
46314305,1115170,1,1
46314408,1332418,0,0
46314408,40008978,1,2
46314682,1545958,0,0
46314682,40095247,1,2
46315217,1127527,1,1
46315219,1521369,0,0
46315628,1174888,0,0
46315762,1308304,1,1
46315762,40000499,1,2
46316038,40173379,1,1
46316255,1115170,1,1
46316379,1127527,1,1
46316790,1127527,1,1
46317054,1115170,1,1
46317103,1545958,0,0
46317103,40095247,1,2
46317147,40173379,1,1
46317591,1127527,1,1
46317591,40173379,1,1
46317754,1127527,1,1
46317968,1127527,1,1
46318249,1174888,0,0
46318307,1332418,0,0
46318307,40008978,1,2
46318366,1332418,0,0
46318366,40008978,1,2
46318837,40000499,1,2
46319029,1127527,1,1
46319029,40173379,1,1
46319121,1332418,0,0
46319315,40173379,1,1
46319374,1308304,1,1
46319734,40173379,1,1
46319953,1127433,2,3
46319977,40000499,1,2
46320118,40228548,1,1
46320157,1521369,0,0
46320157,1521405,1,1
46320157,40072443,1,2
46320600,1545958,0,0
46320600,40095247,1,2
46320661,1115170,1,1
46320876,40000499,1,2
46321276,1115170,1,1
46321451,1127527,1,1
46321577,40228548,1,1
46321585,1127527,1,1
46321585,40173379,1,1
46321698,1127527,1,1
46321698,40173379,1,1
46321761,40173379,1,1
46321792,1127527,1,1
46322078,40173379,1,1
80180,80180,0,0
4160439,4160439,0,0
4247371,4247371,0,0
4227253,4227253,0,0
4236124,4236124,0,0
4230911,4230911,0,0
4252853,4252853,0,0
